id,tanggal,teks,label
8.72999706720207E+017,"Hai Buddy! UP mengucapkan selamat atas terpilihnya Mahasiswa penerima beasiswa Student Exchange IESEG School of Management, Lille, Perancis",2,
8.7299851734154E+017,Halo selamat pagi. Sudah dik. Kunjungi laman pendaftaran di http://universitaspertamina.ac.id,1,
8.72034453547213E+017,"Seorang wirausaha yg baik itu yg dapat menyelesaikan permasalahan sosial di lingkungan nya, yang membangun solusi atas permasalahan tersebut",1,
8.72034399235134E+017,"Di akhir seminar, Pak Sandi menitipkan pesan agar mahasiswa dapat terus memiliki inovasi di berbagai bidang.",2,
8.72034076911215E+017,Beliau membagikan pengalamannya sebagai seorang wirausahawan dalam kegiatan UPbringing: Membangun Semangat Kewirausahaan pada Generasi Muda.,2,
8.72033946099343E+017,"Halo Sobat Muda! Suatu kehormatan bagi UP, hari ini Wagub DKI Jakarta Terpilih Periode 2017-2022, Sandiaga Salahuddin Uno bertamu ke UP! ",1,
8.71920318520193E+017,"Tentu, dengan dukungan seluruh civitas akademika UP",2,
8.71898818211705E+017,UP sedang berupaya penuh supaya lulusannya nanti ketika lulus sudah ada akreditasi,2,
8.71897509001667E+017,"UP baru 1 tahun berdiri dan belum ada lulusan, sedangkan salah satu syarat akreditasi yaitu lulusan. Sehingga UP belum ada akreditasi :)",0,
8.711971790959E+017,halo selamat pagi. Kirimkan email dulu ke pmb@universitaspertamina.ac.id ya dik,1,
8.70939522099331E+017,"@UnivPertamina Assalamualaykum. Maaf mengganggu, dibagian mana tempat pengajuan berkas pengunduran diri PMB gel. 1??",1,
8.70859846857499E+017,Mengenal Program Studi Teknik Mesin Universitas Pertamina http://youtu.be/QTY_WcDQIB4?a,1,
8.70844726907359E+017,Rencananya Tim Protokoler @UNPAD akan datang ke auditorium Griya Legita Universitas Pertamina pukul 12.00,1,
8.70844370408268E+017,Kunjungan ini selain sebagai bentuk silaturahmi juga sebagai wadah pelatihan untuk #TimProtokolerUP,1,
8.70844070452543E+017,Hari ini #TimProtokolerUP akan men dapat kunjungan dari Tim Protokoler @UNPAD,1,
8.70843010266747E+017,Halo selamat pagi. Saat ini kami masih fokus pada program sarjana,1,
8.70694399453274E+017,TripBromoMidnight. @UnivPertamina @unsri_ @BINUS_UNIV @unpas_bandung @UTama @UNAS1949 @univ_diponegoro @UBcampus,1,
8.70650308615053E+017,Di rumah min ngirit duit,1,
8.7064896933179E+017,"Hallo Buddy, udah weekend aja. Kira-kira apa nih agenda kalian #weekenders?",1,
8.70648653228016E+017,Halo selamat malam.. Sampai saat ini belum ada program transfeer jurusan,0,
8.70648477914546E+017,Halo selamat malam. Belum tentu dik karena kami bukan ikatan dinas namun peluang untuk ke corporate lebih besar,2,
8.69847571325256E+017,"Buddy, sore ini sedang dilaksanakan diskusi bersama terkait mudik lebaran tahun 2017 di audotrium Universitas Pertamina #SMARTUP",1,
8.69824210566238E+017,@UnivPertamina BERAPA IP UNTUK DAPAT BEASISWA DI UP?,1,
8.69822958016934E+017,"Acara ini merupakan bagian dari SMART-UP Session Universitas Pertamina, yuk ajak teman-teman sekalian penuhi auditorium ! ",1,
8.69813144465572E+017,"Bakalan banyak informasi yang akan kalian dapatkan di channel tersebut, yuk cuss",1,
8.69561034792513E+017,"@UnivPertamina kak, mau nanya kalo beasiswa kira-kira pengumumannya kapan ya? terima kasih ",1,
8.69538763667415E+017,"makasih kak, insyallah siap!!",2,
8.69468200215265E+017,"Sobat Muda, Segera daftarkan dirimu sekarang juga melalui https://universitaspertamina.ac.id/akademik/pendaftaran/ Jangan sampai terlambat karena ini adl periode terakhir ",1,
8.69464159578079E+017,Silakan ditunggu balasannya 24 jam karena ada ribuan email yang masuk ke pmb :) Salam,1,
8.69458499893305E+017,"Tentu saja dengan mengundang berbagai pembicara yang memang ahlinya di bidang terkait. Join yuk, Buddy!",2,
8.69457830541001E+017,"Direktorat Kemitraan dari Kantor Bidang Riset, Pengembangan dan Kerjasama UP, didukung oleh prodi Teknik Logistik UP akan membahasnya",1,
8.69455570301895E+017,"Pada Smart-UP berjudul Menengok Kesiapan Mudik Lebaran 2017 yg akan digelar pada 31 Mei 2017 pukul 15.30-17.00 WIB di Auditorium lt3 GL ini,",1,
8.69452065411432E+017,oke min terimakasih :),2,
8.69451496731038E+017,"Pernahkah nggak sih kalian mikirin gaimana pemerintah, perusahaan logistik dan transportasi nyiapin kebutuhan dikala mudik?",1,
8.69451354158256E+017,Ngomong-ngomong soal mudik..,1,
8.69450899910828E+017,"Ini artinya kurang dari sebulan lagi banyak keluarga yang akan kembali ke kampung halamannya, alias mudik.",1,
8.69450825885565E+017,Tak terasa ya sudah hari keempat umat Islam melaksanakan ibadah puasa ^^,1,
8.69447341949862E+017,"tunggu saja dalam seminggu ini ya, Dymas :)",1,
8.69350972358771E+017,"min,kira kira kapan email pendaftaran ulangnya dikirim ?",1,
8.69297224718483E+017,Khoiirulfahmii@gmail.com blm ada pecan masuk yang kami terimakasih klo memang lulus kami ingin menyiapkan administration buat up.. Wassallam,1,
8.69290390129594E+017,kak..bantu share untuk kami.,1,
8.69284252969386E+017,Bgmn kesiapan jelang mudik lebaran? Temukan jwbnnya d acara ini tweeps @UnivPertamina @pertamina ,1,
8.69188162781721E+017,Sdh bener email nya tpi gk ada inbox msk kita Sdh kirim ke pmb tpi blm ada balasannya.. Terimakasih.. Wassallam ,1,
8.69158873529172E+017,Pastikan alamat email yang digunakan pada saat pendaftaran adalah alamat email yang aktif,1,
8.69153757241631E+017,"Malam, silakan ditanyakan dengan mengirim email kepada pmb@universitaspertamina mengenai kelulusan saudara Khoirul Fahmi tersebut. Salam",1,
8.69152880862798E+017,Tunggu email selanjutnya ya. Daftar ulang berkas dan lain lain di Bulan Agustus,1,
8.69152647051329E+017,"Silakan langsung ditanyakan ke email beasiswa@universitaspertamina.ac.id ya, Helma ",1,
8.6909018142027E+017,Ass.. Min khoirul fahmi blm dpt email dri pmb nih kira kan pengumuman resminya kpn,1,
8.69071772296987E+017,Dan Pengumumannya tanggal brapa yang bener tolong bantuannya jdi karna khoirul fahmi ingin masuk ke up jdi tolong konfirmasinya,1,
8.69071264446534E+017,Ass.. Tolong yah info kelulusan atas nama khoirul fahmi blm ada sampai sekarang dan kita mau tau lulus apa ngk,1,
8.68996017441481E+017,Oke terimakasih min :),1,
8.68946952884322E+017,@UnivPertamina minnn sering2 update dongg hehe ,1,
8.68751352783962E+017,iya nih.. yang diterima ratusan tapi mimin gabisa kasih tau pastinya berapa hehe yg jelas yg diterima lebih sedikit dari yg daftar >.<,1,
8.68741789536051E+017,"selamat atas kelulusannya! saat ini masih periode blast pengumuman ke semua peserta UM, jadi tunggu email selanjutnya dari pmb ya :)",2,
8.6873852032351E+017,"halo selamat siang. Mohon bersabar, karena semua blast email sedang dalam proses mengingat ribuan peserta ujian",1,
8.68737878917919E+017,halo selamat siang. Stay tuned email ya dik :),1,
8.68718856654553E+017,"Sblmnya mksh bnyk up kita tnggu pengumuman nya tolong bantuannya karna khairul fahmi ingin sekali msk up karna cita"" dia.. Wassallam",2,
8.68718142863716E+017,Karna khoirul fahmi sudah tes 2x klo memang ini yg ke 2x fahmi tdk lulus tes kami akan menerima tp kmi harus tau bnr atau tdk kelulusan ini,1,
8.687173250794E+017,Perlu di garis bawahi kemarin bilang pengumuman tanggal 31 knpa jdi tdi mlm dan Pengumumannya khoirul fahmi tdk lulus itu bnr apa tidak,1,
8.68669491722338E+017,"Mimin di sini akan berdoa semoga mereka diberi kelancaran dalam menjalankan seluruh kewajiban. Be global leaders #Demi3,5thn",2,
8.68668107052655E+017,"Yap, mereka akan melalui ramadhan kali ini jauh dari keluarga agar dapat menyelesaikan pendidikan 7 semester. #Demi3,5tahun",1,
8.68666764661449E+017,"Ngomong-ngomong besok adalah hari pertama bagi mahasiswa ekonomi, HI, Ilmu Komunikasi dan Manajemen UP menjalani Semester Pendek #Demi3,5thn",1,
8.68665794334413E+017,"Pagi Buddy! Besok udah hari Senin aja nih, kira-kira apa agenda kalian untuk memaksimalkan weekend kali ini? :D",1,
8.6863488652082E+017,Email email dan email hehe,1,
8.68634839049687E+017,Silakan menunggu email dari pmb@universitaspertamina.ac.id untuk melihat pengumuman,1,
8.68633624060379E+017,Mengucap syukur dan menunggu email selanjutnya dari pmb@universitaspertamina.ac.id mengenai pembayaran biaya kuliah :),1,
8.68633029157073E+017,"Sudah Savira, mulai tadi malam. Jika belum harap menunggu ya",1,
8.6863291034513E+017,Pengumuman UM2 sudah mulau diberitahukan tadi malam melalui email HANYA DARI pmb@universitaspertamina.ac.id,1,
8.68579963615666E+017,Pembayaran tanggal 1-25 Juni sedangkan daftar ulang (penyerahan berkas) di bulan Agustus ya. Stay tuned email,1,
8.68567875174384E+017,"Iya benar nada. UP sedang tahapan akreditasi, karena Institusi di Indonesia harus punya alumni dulu u/ mendapatkan akreditasi",1,
8.68567206417711E+017,"halo selamat pagi. Biaya 10 juta/smt sudah termasuk semuanya (fieldtrip, lab, upbringing, dll)",1,
8.68497774815216E+017,Ass.. Saya mau menanyakan atas nama khoirul fahmi lulus gk yah no tes 283010154,1,
8.68494353806672E+017,"Tapi kata tmen gue pertamina univ kan univ baru, akreditasinya belum A...",0,
8.68493933633913E+017,Univ pertamina tuh jkt ya? Ada temen gua itu kalo mau tanya tanya,1,
8.68481566128853E+017,Kalau pembayaran itu sampe tanggal 25 juni kan ya min batasnya?,1,
8.68459497668231E+017,@UnivPertamina min mau tanya juga gimana dengan akreditasi ya? Soal ny kan up baru berdiri tahun 2016 ya bkn nya? Blm ada alumni dong?,1,
8.68458795281727E+017,Oke min makasih @UnivPertamina,1,
8.68458228371276E+017,Halo selamat malam. Enggak dik,1,
8.68458075883057E+017,Semoga amanah dan dapat meneruskan perjuangan kakak tingkat kalian ya adik-adik dalam memajukan negeri ini ! ^_^,1,
8.68457493982192E+017,Min maaf mau nanya ini @UnivPertamina ikatan dinas gak?,1,
8.68457378609381E+017,10juta per semester itu sudah mencakup biaya praktikum dll ya?,1,
8.68457051457962E+017,Halo selamat yaa! Biaya perkuliahan untuk semua prodi UP flat 10 juta untuk SPP/smt sedangkan SPI (1X) #gelombang2 15 juta,1,
8.68456397125542E+017,Mungkin kesempatan kalian hadir di #gelombang3. Ayo lakukan persiapan lebih matang guna meraih mimpi yang nyata!,1,
8.68456016727359E+017,Bagi yang belum diinyatakan dapat bergabung bersama kami jangan berkecil hati dan atah semangat buddy!,1,
8.68455469039338E+017,Untuk yang belum menerima email harap sabar yaa dikarenakan teman-teman yang mendaftar di gelombang 2 mencapai ribuan,1,
8.68455085428396E+017,Kalian dapat mengikuti petunjuk lewat email terkait langkah-langkah apa saja yang harus dilakukan.,1,
8.68453917994082E+017,Selamat ! Di bulan yang penuh berkah ini Tuhan menjabah doa kalian untuk bergabung bersama kami. Semoga amanah ya adik-adik :),1,
8.68453541068759E+017,Pengumuman kelulusan UM Universitas Pertamina #gelombang2 dimajukan dan sekarang ini sudah ada beberapa peserta ujian yang mendapatkan email,1,
8.68452357176148E+017,Ngomong-ngomong ada yang ingin mimin sampaikan nih. Simak baik-baik ya,1,
8.68452024567816E+017,Hi Buddy ! Gimana puasa kalian? Semoga semangatnya masih terjaga hingga 29 hari lagi yaa,1,
8.68447849205219E+017,"@UnivPertamina min mau tanya, untuk melihat biaya selama perkuliahan bisa di lihat dmn ya? Untuk teknik perminyakan",1,
8.68439973514498E+017,Keluarga besar Universitas Pertamina mengucapkan selamat menunaikan ibadah puasa 1438H. Semoga berkah ,1,
8.684279910632E+017,"admin, kalau udah dinyatakan lulus, apa yang harus dilakukan selanjutnya?",1,
8.68382413553938E+017,kak pengumumam udah keluar kah??,1,
8.68366683936666E+017,Diberitahukan lewat email?,1,
8.68352284295537E+017,Kami segenap keluarga Universitas Pertamina mengucapkan selamat menjalankan ibadah puasa. Semoga Ramadhan kali ini tambah semarak ^_^,1,
8.68345952217702E+017,halo selamat siang. Sekitar tanggal 31 ya,1,
8.68345332899357E+017,Halo selamat siang. Pengumuman tes gelombang 2 sekitar tgl 31 ya dik. Pantau terus website yaa,1,
8.68345054930153E+017,"halo selamat siang . Lokasi Universitas Pertamina ada di Simprug, Jaksel sedangkan untuk asrama saat ini belum ada",1,
8.68335603305206E+017,Ass.. Tolong pengumuman tahap ke 2 di beritahukan tanggal dan waktunya,1,
8.68286597992555E+017,Di bagian mana ya??,1,
8.68008876423037E+017,"admin,,, mau nanya. Pengumuman kelulusan yang tes tanggal 20 mei itu kapan ya?",1,
8.67713451862368E+017,"Keluarga Besar UP mengucapkan ""Selamat Merayakan Hari Kenaikan Isa Almasih 2017."" Semoga damai dan kasih selalu menyertai kita semua.",1,
8.67686550896755E+017,cek timeline ya :),1,
8.67669514959307E+017,@UnivPertamina kapan pengumuman kelulusan periode 2?,1,
8.67426535942144E+017,@BeswanDjarum min kalo univ pertamina mau nyoba daftar beasiswa djarum bisa ga?,1,
8.67320867704918E+017,"@UnivPertamina min, pengumumannya kapan min buat periode 2 kmrn?",1,
8.67302536767615E+017,Segala pengumuman terkait dengan ujian masuk hanya diumumkan melalui pmb@universitaspertamina.ac.id,1,
8.67302491708314E+017,Pimpinan/ Dosen/ Staff UP tidak pernah melakukan korespondesi kepada para calon mahasiswa.,1,
8.67302429783609E+017,Jgn percaya pada sejumlah pihak yg mengatasnamakan Universitas Pertamina untuk menjanjikan kelulusan dengan membayar sejumlah uang tertentu.,1,
8.67301931621859E+017,Website: https://universitaspertamina.ac.id/ Instagram : @universitaspertamina Facebook : Universitas Pertamina YouTube: UniversitasPertamina,1,
8.67301878995927E+017,Universitas Pertamina akan memberitahu jika ada perubahan informasi di sejumlah media resmi UP seperti -c-,1,
8.67301717859156E+017,Segala informasi tertulis di website Universitas Pertamina dan sosial media Universitas Pertamina adalah resmi dan benar.,1,
8.6729165209575E+017,"Nah, sekarang mimin mau share info tentang UM UP Gelombang 3 nih",1,
8.67291449485779E+017,Gimana sobat muda? Seru kan?,1,
8.67289794400854E+017,-c- unit-unit proses dan operasi yang digunakan dalam proses pengolahan minyak bumi menjadi bahan bakar.,1,
8.67289312223568E+017,"Diharapkan dengan kunjungan ini, mahasiswa Prodi Teknik Kimia UP mampu secara umum memahami alur proses pengkilangan minyak bumi beserta -c-",2,
8.67288313115189E+017,Mahasiswa juga berkesempatan untuk melakukan site visit fasilitas-fasilitas proses pengilangan yang ada di Unit Refinery VI seperti -c-,2,
8.67288136207839E+017,Para process engineer memberikan paparan tentang proses pengilangan minyak bumi yang ada di PT PERTAMINA (Persero) Refinery Unit VI Balongan,1,
8.67288014682182E+017,Setiap kloter mendengarkan presentasi yang dipaparkan oleh para process engineer dari PT PERTAMINA (Persero) Refinery Unit VI Balongan. ,1,
8.67286793900523E+017,"-c- di Indramayu, Jawa Barat. Kunjungan ini dibagi menjadi 2 kloter. Kloter 1 melakukan kunjungan di hari Senin, 22 Mei 2017. -c-",1,
8.67286349862248E+017,"Pada tgl 21&22 Mei lalu, mahasiswa/i dr Prodi Teknik Kimia UP melakukan kunjungan ke PT. PERTAMINA (PERSERO) Refinery Unit VI Balongan -c-",1,
8.67283196387377E+017,Kegiatan pertama datang dari Prodi Teknik Kimia Universitas Pertamina. Sobat muda pasti penasaran kan apa saja yang mereka lakukan? yuk ,1,
8.6727656776799E+017,Mimin mau update nih kegiatan-kegiatan yang dilakukan oleh mahasiswa dari beberapa prodi dalam seminggu ini. Stay tuned!,1,
8.67276349530034E+017,Hai raihan. Kamu bisa email ke beasiswa@universitaspertamina.ac.id ya :),1,
8.67275315126575E+017,Selamat pagi Sobat Muda! Dengan mimin disini. Bagaimana dengan hari kalian? Baik? Mimin baik disini :),1,
8.67204166602576E+017,Lihat tweet mimin sebelumnya ya ,1,
8.6720067978958E+017,@UnivPertamina Hasil test gelombang ke 2 kapan?,1,
8.66670743647527E+017,Mimin lebih suka diseriusin :) jangan php yaa,1,
8.6660331613796E+017,"oh begituu, okeey kak terima kasihh",2,
8.66560818640323E+017,Peserta nantinya mendapatkan email dari pmb@universitaspertamina.ac.id untuk mengakses halaman login pengumuman,1,
8.66529100076261E+017,@UnivPertamina kak nanti pengumumannya liat di website atau email?,1,
8.66275684309623E+017,6. Yuk isi waktu menunggu kalian dengan beribadah yg khusyu dan kegiatan bermanfaat agar berkah nantinya ^_^ #masukgelombang2,1,
8.66275312467812E+017,"5. Jelas halaman tadi membuat kalian kaget, pasalnya halaman tersebut untuk pengumuman gelombang 1. #masukgelombang2",1,
8.66274862515368E+017,"3. Adik-adikku, mungkin kalian iseng ya memasukan id kalian di halaman tersebut dan tidak terbaca oleh sistem",1,
8.66274431370318E+017,""" Min saya sudah bisa melihat pengumumannya lewat website.""",1,
8.66274183407256E+017,2. Peserta nantinya mendapatkan email dari pmb@universitaspertamina.ac.id u/ mengakses halaman login pengumuman. #masukgelombang2,1,
8.66273375957602E+017,"1. Seperti UM seebelumnya, pengumuman gel.2 gak jauh beda. Seminggu/dua minggu setelah ujian masuk. #masukgelombang2",1,
8.6627262286608E+017,Halo-halo ada beberapa mention yang masuk ke mimin terkait pengumuman gel.2 nih hihi.. Oke mimin beri penjelasan lewat kultweet. Simak yaa,1,
8.66181697263477E+017,Pengumuman UM2 akan diumumkan 1-2 minggu setelah ujian,1,
8.66181598068134E+017,Pengumuman UM 2 akan diumumkan 1-2 minggu setelah ujian,1,
8.66165115216843E+017,Iki ujian masuk univ pertamina wilayah malang,1,
8.66138483353506E+017,"@UnivPertamina Min,kpan hasil pengumuman yo yng bner ,aku cek di website lah keluar hslnya ?",1,
8.66114094973075E+017,"min, pengumuman gelombang 2 tanggal berapa ?",1,
8.6593140284756E+017,Tadi saya nyoba di webnya input nomer peserta sama tgl lahir di tabel pengumuman trus ada hasilnya,1,
8.65930531371762E+017,hasil seperti apa?,1,
8.65930366971859E+017,"halo selamat malam. Ada, gelombang 3 di periode Juni ya. Sray tuned terus di medsos Universitas Pertamina ^_^",1,
8.65930246746329E+017,Makasih min soalnya tadi saya nyoba buka sudah ada hasilnya huhu,1,
8.65930043259736E+017,Halo selamat malam. Pengumuman h+7 setelah ujian dik. :),1,
8.65929817383813E+017,"halo selamat malam. Pengumuman h+7 setelah ujian ya dik, lewat website ataupun email",1,
8.6590170621465E+017,Min emang pengumumannya udah bisa dibuka?? Yang gelombang 2 @UnivPertamina,1,
8.65826952489312E+017,aku mau daftar tapi terlambat:( periode 3 ada ga min?,1,
8.65826404990042E+017,min untuk ujian masuk nanti ada gelombang ke 3 ga? Soalnya saya mau ikut ujian masuk tapi terlambat:(,1,
8.6580224736761E+017,periode 3 nanti ada ga min,1,
8.65801860136948E+017,um gelombang 3 nanti ada ga ya min?,1,
8.65785928257741E+017,"Semangat adik-adik, semoga kerja keras kalian membuahkan hasil yang memuaskan dan kami tunggu untuk menjadi keluarga Global Leaders!",1,
8.65579374744977E+017,"@UnivPertamina min, mau nanya donk? Kalo sistem penilaian utul nya gimana yah? Makasih :)",1,
8.65550509783999E+017,Halo selamat malam. Jam 8 dik,1,
8.65541753939427E+017,tolong ya kak dijawab karna saya bingung:(,0,
8.65540853552488E+017,"admin kan katanya kalau disini ujian mulai jam 8 tapi kok kalau di email yang saya dapet jam 9, jadi yang benar yg mana ya",1,
8.65529179902665E+017,"[Telah diralat] 3. Malang : Gedung Fakultas Ilmu Keolahragaan Universitas Negeri Malang Jalan Veteran No.1, Sumbersari",1,
